location,date,total_cases,new_cases,log_new_cases,new_cases_smoothed,total_deaths,new_deaths,log_new_Deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,new_tests_s,,,log_new_test,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case
Belgium,04/02/2020,1,1,0,,,,,,0.086,0.086,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,05/02/2020,1,0,0,,,,,,0.086,0,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,06/02/2020,1,0,0,,,,,,0.086,0,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,07/02/2020,1,0,0,,,,,,0.086,0,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,08/02/2020,1,0,0,,,,,,0.086,0,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,09/02/2020,1,0,0,0.143,,,,0,0.086,0,0.012,,,0,,,,,,,,,,,,,,,,,,,,
Belgium,10/02/2020,1,0,0,0.143,,,,0,0.086,0,0.012,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,11/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,12/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,13/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,14/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,15/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,16/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,17/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,18/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,19/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,20/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,21/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,22/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,23/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,24/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,25/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,26/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,27/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,28/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,29/02/2020,1,0,0,0,,,,0,0.086,0,0,,,0,,,,,,,,,,0,,,,,,,,,,
Belgium,01/03/2020,2,1,0,0.143,,,,0,0.173,0.086,0.012,,,0,,,,,,,,,82,11.71428571,,,1.068715812,82,0.007,0.007,,,,
Belgium,02/03/2020,8,6,0.77815125,1,,,,0,0.69,0.518,0.086,,,0,,,,,,,,,317,57,,,1.755874856,399,0.034,0.027,,,,
Belgium,03/03/2020,13,5,0.698970004,1.714,,,,0,1.122,0.431,0.148,,,0,,,,,,,,,538,133.8571429,,,2.126641551,937,0.081,0.046,,,,
Belgium,04/03/2020,23,10,1,3.143,,,,0,1.985,0.863,0.271,,,0,,,,,,,,,701,234,,,2.369215857,1638,0.141,0.06,,,,
Belgium,05/03/2020,50,27,1.431363764,7,,,,0,4.314,2.33,0.604,,,0,,,,,,,,,773,344.4285714,,,2.53709917,2411,0.208,0.067,,,,
Belgium,06/03/2020,109,59,1.770852012,15.429,,,,0,9.405,5.091,1.331,,,0,,,,,,,,,1119,504.2857143,,,2.702676665,3530,0.305,0.097,,,,
Belgium,07/03/2020,169,60,1.77815125,24,,,,0,14.582,5.177,2.071,,,0,,,,,,,,,475,572.1428571,,,2.75750448,4005,0.346,0.041,,,0.062,16.1
Belgium,08/03/2020,200,31,1.491361694,28.286,,,,0,17.257,2.675,2.441,,,0,,,,,,,,,483,629.4285714,,,2.798946453,4488,0.387,0.042,629,0.054,0.068,14.7
Belgium,09/03/2020,239,39,1.591064607,33,,,,0,20.622,3.365,2.847,,,0,,,,,,,,,610,671.2857143,,,2.826907405,5098,0.44,0.053,671,0.058,0.069,14.5
Belgium,10/03/2020,267,28,1.447158031,36.286,,,,0,23.038,2.416,3.131,,,0,,,,,,,,,804,709.2857143,,,2.850821213,5902,0.509,0.069,709,0.061,0.073,13.7
Belgium,11/03/2020,314,47,1.672097858,41.571,3,3,0.477121255,0.429,27.093,4.055,3.587,0.259,0.259,0.037,,,,,,,,,1108,767.4285714,,,2.885037964,7010,0.605,0.096,767,0.066,0.079,12.7
Belgium,12/03/2020,314,0,#NUM!,37.714,3,0,0,0.429,27.093,0,3.254,0.259,0,0.037,,,,,,,,,1438,862.4285714,,,2.935723136,8448,0.729,0.124,862,0.074,0.084,11.9
Belgium,13/03/2020,559,245,2.389166084,64.286,3,0,0,0.429,48.233,21.14,5.547,0.259,0,0.037,,,,,,,,,2524,1063.142857,,,3.026591626,10972,0.947,0.218,1063,0.092,0.09,11.1
Belgium,14/03/2020,689,130,2.113943352,74.286,4,1,0,0.571,59.45,11.217,6.41,0.345,0.086,0.049,,,,,,,,,2171,1305.428571,,,3.115753114,13143,1.134,0.187,1305,0.113,0.089,11.2
Belgium,15/03/2020,886,197,2.294466226,98,4,0,0,0.571,76.448,16.998,8.456,0.345,0,0.049,54,4.659,266,22.952,,,1541.84,133.036,1269,1417.714286,,,3.151588716,14412,1.244,0.109,1418,0.122,0.095,10.5
Belgium,16/03/2020,1058,172,2.235528447,117,5,1,0,0.714,91.289,14.841,10.095,0.431,0.086,0.062,79,6.816,370,31.925,,,,,1892,1600.857143,,,3.204352578,16304,1.407,0.163,1601,0.138,0.104,9.6
Belgium,17/03/2020,1243,185,2.267171728,139.429,10,5,0.698970004,1.429,107.251,15.963,12.03,0.863,0.431,0.123,100,8.628,497,42.883,,,,,2255,1808.142857,,,3.25723274,18559,1.601,0.195,1808,0.156,0.122,8.2
Belgium,18/03/2020,1486,243,2.385606274,167.429,14,4,0.602059991,1.571,128.218,20.967,14.446,1.208,0.345,0.136,131,11.303,650,56.085,,,,,2714,2037.571429,,,3.309112842,21273,1.836,0.234,2038,0.176,0.136,7.4
Belgium,19/03/2020,1795,309,2.489958479,211.571,21,7,0.84509804,2.571,154.88,26.662,18.255,1.812,0.604,0.222,165,14.237,844,72.824,,,,,3395,2317.142857,,,3.36495281,24668,2.128,0.293,2317,0.2,0.155,6.5
Belgium,20/03/2020,2257,462,2.664641976,242.571,37,16,1.204119983,4.857,194.743,39.863,20.93,3.193,1.381,0.419,228,19.673,1101,94.999,,,,,3120,2402.285714,,,3.380624659,27788,2.398,0.269,2402,0.207,0.183,5.5
Belgium,21/03/2020,2815,558,2.746634199,303.714,67,30,1.477121255,9,242.89,48.147,26.206,5.781,2.589,0.777,290,25.022,1384,119.417,,,,,2276,2417.285714,,,3.383327985,30064,2.594,0.196,2417,0.209,0.21,4.8
Belgium,22/03/2020,3401,586,2.767897616,359.286,75,8,0.903089987,10.143,293.452,50.563,31.001,6.471,0.69,0.875,322,27.783,1646,142.024,,,1541.84,133.036,1414,2438,,,3.387033701,31478,2.716,0.122,2438,0.21,0.222,4.5
Belgium,23/03/2020,3743,342,2.534026106,383.571,88,13,1.113943352,11.857,322.962,29.509,33.096,7.593,1.122,1.023,385,33.219,1883,162.473,,,,,3322,2642.285714,,,3.421979777,34800,3.003,0.287,2642,0.228,0.251,4
Belgium,24/03/2020,4269,526,2.720985744,432.286,122,34,1.531478917,16,368.347,45.385,37.299,10.527,2.934,1.381,474,40.899,2140,184.648,,,,,3975,2888,,,3.460597189,38775,3.346,0.343,2888,0.249,0.274,3.6
Belgium,25/03/2020,4937,668,2.824776462,493,178,56,1.748188027,23.429,425.985,57.638,42.538,15.359,4.832,2.022,612,52.806,2721,234.779,,,,,4282,3112,,,3.493039588,43057,3.715,0.369,3112,0.269,0.294,3.4
Belgium,26/03/2020,6235,1298,3.113274692,634.286,220,42,1.62324929,28.429,537.982,111.997,54.729,18.983,3.624,2.453,690,59.536,3077,265.496,,,,,4363,3250.285714,,,3.511921539,47420,4.092,0.376,3250,0.28,0.312,3.2
Belgium,27/03/2020,7284,1049,3.020775488,718.143,289,69,1.838849091,36,628.494,90.512,61.964,24.936,5.954,3.106,789,68.078,3650,314.937,,,,,4930,3508.857143,,,3.545165687,52350,4.517,0.425,3509,0.303,0.319,3.1
Belgium,28/03/2020,9134,1850,3.267171728,902.714,353,64,1.806179974,40.857,788.119,159.626,77.89,30.458,5.522,3.525,867,74.808,4089,352.816,,,,,3850,3733.714286,,,3.572141081,56200,4.849,0.332,3734,0.322,0.324,3.1
Belgium,29/03/2020,10836,1702,3.230959556,1062.143,431,78,1.892094603,50.857,934.975,146.856,91.646,37.188,6.73,4.388,942,81.28,4480,386.553,,,3531.865,304.744,2419,3877.285714,,,3.588527805,58619,5.058,0.209,3877,0.335,0.327,3.1
Belgium,30/03/2020,11899,1063,3.026533265,1165.143,513,82,1.913813852,60.714,1026.695,91.72,100.533,44.264,7.075,5.239,1021,88.096,4897,422.533,,,,,4101,3988.571429,,,3.600817374,62720,5.412,0.354,3989,0.344,0.325,3.1
Belgium,31/03/2020,12775,876,2.942504106,1215.143,705,192,2.283301229,83.286,1102.28,75.585,104.848,60.83,16.567,7.186,1088,93.877,4989,430.472,,,,,6432,4339.571429,,,3.637446841,69152,5.967,0.555,4340,0.374,0.318,3.1
Belgium,01/04/2020,13964,1189,3.075181855,1289.571,828,123,2.089905111,92.857,1204.872,102.592,111.27,71.443,10.613,8.012,1144,98.709,5220,450.403,,,,,5891,4569.428571,,,3.659861893,75043,6.475,0.508,4569,0.394,0.311,3.2
Belgium,02/04/2020,15348,1384,3.14113609,1301.857,1011,183,2.26245109,113,1324.289,119.417,112.33,87.233,15.79,9.75,1205,103.972,5383,464.468,,,,,6088,4815.857143,,,3.682673596,81131,7,0.525,4816,0.416,0.302,3.3
Belgium,03/04/2020,16770,1422,3.152899596,1355.143,1143,132,2.120573931,122,1446.985,122.696,116.927,98.623,11.39,10.527,1245,107.424,5513,475.684,,,,,6718,5071.285714,,,3.705118079,87849,7.58,0.58,5071,0.438,0.297,3.4
Belgium,04/04/2020,18431,1661,3.220369632,1328.143,1283,140,2.146128036,132.857,1590.303,143.318,114.598,110.703,12.08,11.463,1261,108.804,5531,477.238,,,,,5368,5288.142857,,,3.723303179,93217,8.043,0.463,5288,0.456,0.29,3.4
Belgium,05/04/2020,19691,1260,3.100370545,1265,1447,164,2.214843848,145.143,1699.021,108.718,109.149,124.853,14.151,12.524,1267,109.322,5620,484.917,,,3585.486,309.371,3828,5489.428571,,,3.739527138,97045,8.373,0.33,5489,0.474,0.282,3.5
Belgium,06/04/2020,20814,1123,3.050379756,1273.571,1632,185,2.267171728,159.857,1795.918,96.897,109.889,140.816,15.963,13.793,1260,108.718,5759,496.91,,,,,5840,5737.857143,,,3.758749731,102885,8.877,0.504,5738,0.495,0.273,3.7
Belgium,07/04/2020,22194,1380,3.139879086,1345.571,2035,403,2.605305046,190,1914.99,119.072,116.101,175.588,34.773,16.394,1276,110.099,5715,493.114,,,,,7509,5891.714286,,,3.770241678,110394,9.525,0.648,5892,0.508,0.267,3.7
Belgium,08/04/2020,23403,1209,3.082426301,1348.429,2240,205,2.311753861,201.714,2019.308,104.318,116.348,193.276,17.688,17.405,1285,110.875,5616,484.572,,,,,7972,6189,,,3.791620483,118366,10.213,0.688,6189,0.534,0.256,3.9
Belgium,09/04/2020,24983,1580,3.198657087,1376.429,2523,283,2.451786436,216,2155.637,136.329,118.764,217.695,24.418,18.637,1278,110.271,5636,486.297,,,,,8224,6494.142857,,,3.812521838,126590,10.923,0.71,6494,0.56,0.248,4
Belgium,10/04/2020,26667,1684,3.226342087,1413.857,3019,496,2.695481676,268,2300.939,145.302,121.993,260.492,42.797,23.124,1262,108.891,5659,488.282,,,,,8537,6754,,,3.829561056,135127,11.659,0.737,6754,0.583,0.237,4.2
Belgium,11/04/2020,28018,1351,3.130655349,1369.571,3346,327,2.514547753,294.714,2417.509,116.57,118.172,288.707,28.215,25.429,1232,106.302,5437,469.127,,,,,8148,7151.142857,,,3.854375454,143275,12.362,0.703,7151,0.617,0.225,4.4
Belgium,12/04/2020,29647,1629,3.211921084,1422.286,3600,254,2.404833717,307.571,2558.066,140.557,122.721,310.623,21.916,26.539,1234,106.475,5441,469.472,,,2841.882,245.209,7287,7645.285714,,,3.88339372,150562,12.991,0.629,7645,0.66,0.219,4.6
Belgium,13/04/2020,30589,942,2.974050903,1396.429,3903,303,2.481442629,324.429,2639.345,81.28,120.49,336.767,26.144,27.993,1226,105.784,5554,479.222,,,,,6698,7767.857143,,,3.89030123,157260,13.569,0.578,7768,0.67,0.21,4.8
Belgium,14/04/2020,31119,530,2.72427587,1275,4157,254,2.404833717,303.143,2685.076,45.731,110.012,358.683,21.916,26.156,1204,103.886,5532,477.324,,,,,8163,7861.285714,,,3.895493581,165423,14.273,0.704,7861,0.678,0.199,5
Belgium,15/04/2020,33573,2454,3.389874558,1452.857,4440,283,2.451786436,314.286,2896.817,211.741,125.359,383.102,24.418,27.118,1182,101.988,5331,459.981,,,,,10984,8291.571429,,,3.918636846,176407,15.221,0.948,8292,0.715,0.192,5.2
Belgium,16/04/2020,34809,1236,3.092018471,1403.714,4857,417,2.620136055,333.429,3003.464,106.647,121.118,419.082,35.98,28.77,1150,99.227,5181,447.038,,,,,10742,8651.285714,,,3.937080655,187149,16.148,0.927,8651,0.746,0.178,5.6
Belgium,17/04/2020,36138,1329,3.123524981,1353,5163,306,2.485721426,306.286,3118.136,114.672,116.742,445.485,26.403,26.428,1119,96.552,5088,439.014,,,,,11300,9046,,,3.956456583,198449,17.123,0.975,9046,0.781,0.166,6
Belgium,18/04/2020,37183,1045,3.01911629,1309.286,5453,290,2.462397998,301,3208.303,90.167,112.971,470.507,25.022,25.972,1081,93.273,4892,422.102,,,,,10312,9355.142857,,,3.971050424,208761,18.013,0.89,9355,0.807,0.159,6.3
Belgium,19/04/2020,38496,1313,3.118264726,1264.143,5683,230,2.361727836,297.571,3321.594,113.291,109.075,490.353,19.845,25.676,1071,92.41,4940,426.244,,,1944.499,167.779,7200,9342.714286,,,3.970473068,215961,18.634,0.621,9343,0.806,0.15,6.7
Belgium,20/04/2020,39983,1487,3.172310969,1342,5828,145,2.161368002,275,3449.899,128.305,115.793,502.864,12.511,23.728,1079,93.101,4996,431.076,,,,,11916,10088.14286,,,4.003811224,227877,19.662,1.028,10088,0.87,0.144,6.9
Belgium,21/04/2020,40956,973,2.98811284,1405.286,5998,170,2.230448921,263,3533.853,83.954,121.254,517.532,14.668,22.693,1020,88.01,4765,411.144,,,,,10878,10476,,,4.02019549,238755,20.601,0.939,10476,0.904,0.133,7.5
Belgium,22/04/2020,41889,933,2.969881644,1188,6262,264,2.421603927,260.286,3614.356,80.503,102.506,540.311,22.779,22.459,993,85.68,4527,390.608,,,,,15588,11133.71429,,,4.046640072,254343,21.946,1.345,11134,0.961,0.12,8.3
Belgium,23/04/2020,42797,908,2.958085849,1141.143,6490,228,2.357934847,233.286,3692.702,78.346,98.463,559.984,19.673,20.129,970,83.696,4355,375.767,,,,,17379,12081.85714,,,4.082133696,271722,23.445,1.5,12082,1.042,0.106,9.4
Belgium,24/04/2020,44293,1496,3.174931594,1165,6679,189,2.276461804,216.571,3821.783,129.081,100.521,576.292,16.308,18.687,934,80.589,4195,361.962,,,,,19068,13191.57143,,,4.120296533,290790,25.091,1.645,13192,1.138,0.091,11
Belgium,25/04/2020,45325,1032,3.013679697,1163.143,6917,238,2.376576957,209.143,3910.828,89.045,100.361,596.827,20.536,18.046,901,77.742,3957,341.426,,,,,17193,14174.57143,,,4.151509937,307983,26.574,1.483,14175,1.223,0.078,12.8
Belgium,26/04/2020,46134,809,2.907948522,1091.143,7094,177,2.247973266,201.571,3980.632,69.804,94.148,612.1,15.272,17.392,903,77.915,3968,342.375,,,1418.412,122.386,13879,15128.71429,,,4.179802021,321862,27.772,1.198,15129,1.305,0.071,14.1
Belgium,27/04/2020,46687,553,2.742725131,957.714,7207,113,2.053078443,197,4028.347,47.715,82.636,621.85,9.75,16.998,876,75.585,3976,343.066,,,,,17472,15922.42857,,,4.202009309,339334,29.279,1.508,15922,1.374,0.06,16.7
Belgium,28/04/2020,47334,647,2.810904281,911.143,7331,124,2.093421685,190.429,4084.173,55.826,78.617,632.549,10.699,16.431,797,68.768,3733,322.099,,,,,20371,17278.57143,,,4.237507833,359705,31.037,1.758,17279,1.491,0.054,18.5
Belgium,29/04/2020,47859,525,2.720159303,852.857,7501,170,2.230448921,177,4129.472,45.299,73.588,647.217,14.668,15.272,769,66.353,3609,311.399,,,,,22660,18288.85714,,,4.262186568,382365,32.992,1.955,18289,1.578,0.045,22.2
Belgium,30/04/2020,48519,660,2.819543936,817.429,7594,93,1.968482949,157.714,4186.42,56.948,70.531,655.242,8.024,13.608,749,64.627,3386,292.158,,,,,24870,19359,,,4.28688292,407235,35.138,2.146,19359,1.67,0.039,25.6
Belgium,01/05/2020,49032,513,2.710117365,677,7703,109,2.037426498,146.286,4230.684,44.264,58.414,664.647,9.405,12.622,690,59.536,3109,268.257,,,,,23551,19999.42857,,,4.301017587,430786,37.17,2.032,19999,1.726,0.033,30.3
Belgium,02/05/2020,49517,485,2.685741739,598.857,7765,62,1.792391689,121.143,4272.532,41.848,51.672,669.996,5.35,10.453,684,59.018,3080,265.755,,,,,16482,19897.85714,,,4.298806309,447268,38.592,1.422,19898,1.717,0.031,32.3
Belgium,03/05/2020,49906,389,2.589949601,538.857,7844,79,1.897627091,107.143,4306.096,33.565,46.495,676.813,6.816,9.245,655,56.516,3044,262.649,,,901.43,77.779,13430,19833.71429,,,4.297404053,460698,39.751,1.159,19834,1.711,0.029,34.5
